Wavelength_nm,Response,ExcelInterp,CSVIntensityNorm,ShiftApplied,WL_Min_Filter
499.583038,1.1994593,0.15516892,0.1861188,2.374402,403.00
499.806335,1.1634667,0.15654187,0.18213125,2.374402,403.00
500.029633,1.1878038,0.15786143,0.1875084,2.374402,403.00
500.252960,1.1983758,0.15920804,0.19079107,2.374402,403.00
500.476288,1.2100776,0.1605643,0.19429526,2.374402,403.00
500.699646,1.2170856,0.16193981,0.19709461,2.374402,403.00
500.923004,1.1925311,0.163349,0.19479876,2.374402,403.00
501.146362,1.2019157,0.16477125,0.19804115,2.374402,403.00
501.369751,1.2052743,0.16618352,0.20029673,2.374402,403.00
501.593140,1.190356,0.16757257,0.19947102,2.374402,403.00
501.816559,1.1956012,0.16899349,0.20204882,2.374402,403.00
502.039978,1.2086635,0.17039963,0.2059558,2.374402,403.00
502.263428,1.2212391,0.17181117,0.20982251,2.374402,403.00
502.486877,1.1937572,0.17325281,0.20682179,2.374402,403.00
502.710327,1.219111,0.17468812,0.21296421,2.374402,403.00
502.933807,1.2046584,0.17608176,0.21211837,2.374402,403.00
503.157288,1.2244834,0.17747423,0.21731426,2.374402,403.00
503.380768,1.2018654,0.17897092,0.21509895,2.374402,403.00
503.604279,1.2098982,0.18047922,0.21836148,2.374402,403.00
503.827789,1.2047248,0.18195635,0.21920733,2.374402,403.00
504.051300,1.2025102,0.18343029,0.22057679,2.374402,403.00
504.274841,1.2457039,0.18486241,0.23028383,2.374402,403.00
504.498413,1.2093076,0.1863128,0.22530948,2.374402,403.00
504.721985,1.2217046,0.18776855,0.2293977,2.374402,403.00
504.945557,1.2340243,0.18923956,0.23352622,2.374402,403.00
505.169128,1.215401,0.19071423,0.23179427,2.374402,403.00
505.392761,1.2600979,0.19218022,0.2421659,2.374402,403.00
505.616363,1.2417725,0.19355668,0.24035338,2.374402,403.00
505.839996,1.2556458,0.19497876,0.24482426,2.374402,403.00
506.063629,1.2512588,0.19643493,0.24579094,2.374402,403.00
506.287292,1.2449646,0.19783245,0.24629441,2.374402,403.00
506.510956,1.2471967,0.19927078,0.24852985,2.374402,403.00
506.734619,1.2341941,0.20070113,0.24770414,2.374402,403.00
506.958313,1.2425595,0.20212144,0.25114793,2.374402,403.00
507.182037,1.244634,0.20349973,0.25328268,2.374402,403.00
507.405731,1.2389216,0.20503947,0.25402783,2.374402,403.00
507.629456,1.2467076,0.20655355,0.25751189,2.374402,403.00
507.853210,1.2434597,0.20808102,0.25874036,2.374402,403.00
508.076965,1.2620325,0.20958269,0.26450016,2.374402,403.00
508.300690,1.2565532,0.21107358,0.26522517,2.374402,403.00
508.524475,1.2601943,0.21262114,0.26794395,2.374402,403.00
508.748261,1.2397581,0.21412792,0.26546683,2.374402,403.00
508.972046,1.2618484,0.21556633,0.27201203,2.374402,403.00
509.195862,1.2830489,0.21698014,0.27839613,2.374402,403.00
509.419678,1.2660447,0.21844684,0.27656347,2.374402,403.00
509.643524,1.2749255,0.21983171,0.28026906,2.374402,403.00
509.867371,1.2866222,0.22124551,0.28465938,2.374402,403.00
510.091217,1.2634113,0.22268001,0.28133644,2.374402,403.00
510.315094,1.2796497,0.22415074,0.28683441,2.374402,403.00
510.538971,1.2761734,0.22566083,0.28798234,2.374402,403.00
510.762878,1.2963897,0.22717506,0.2945074,2.374402,403.00
510.986786,1.2905035,0.22866381,0.29509144,2.374402,403.00
511.210693,1.2939723,0.23018306,0.29785049,2.374402,403.00
511.434631,1.2883714,0.23166831,0.29847481,2.374402,403.00
511.658569,1.2922611,0.23307486,0.30119357,2.374402,403.00
511.882538,1.2772484,0.23448994,0.2995019,2.374402,403.00
512.106506,1.3025935,0.2359416,0.307336,2.374402,403.00
512.330444,1.3127918,0.23734561,0.31158536,2.374402,403.00
512.554443,1.3155316,0.23871894,0.31404231,2.374402,403.00
512.778442,1.2943165,0.2401267,0.31079994,2.374402,403.00
513.002441,1.3057655,0.24156859,0.31543193,2.374402,403.00
513.226502,1.3042328,0.24299512,0.31692221,2.374402,403.00
513.450562,1.3041224,0.24449819,0.31885556,2.374402,403.00
513.674622,1.2975861,0.24600917,0.31921807,2.374402,403.00
513.898682,1.2904343,0.24751305,0.31939933,2.374402,403.00
514.122742,1.3034311,0.24898501,0.32453481,2.374402,403.00
514.346802,1.29625,0.25039543,0.32457508,2.374402,403.00
514.570923,1.2914606,0.25174506,0.32511881,2.374402,403.00
514.795044,1.2812909,0.25316162,0.32437367,2.374402,403.00
515.019165,1.3111012,0.25453278,0.33371823,2.374402,403.00
515.243286,1.323169,0.25592509,0.33863214,2.374402,403.00
515.467468,1.3111227,0.2573856,0.3374641,2.374402,403.00
515.691589,1.3177124,0.25877303,0.34098843,2.374402,403.00
515.915772,1.2945921,0.26017431,0.33681962,2.374402,403.00
516.139954,1.3073467,0.26153339,0.34191483,2.374402,403.00
516.364197,1.2981866,0.26289789,0.34129051,2.374402,403.00
516.588379,1.3191972,0.26417605,0.34850032,2.374402,403.00
516.812622,1.316722,0.26552916,0.34962809,2.374402,403.00
517.036804,1.2987869,0.26674592,0.34644611,2.374402,403.00
517.261108,1.3207356,0.26793967,0.35387745,2.374402,403.00
517.485352,1.311927,0.26912465,0.35307188,2.374402,403.00
517.709595,1.30553,0.27036621,0.35297121,2.374402,403.00
517.933899,1.3142046,0.27166177,0.35701915,2.374402,403.00
518.158203,1.3318688,0.27291263,0.36348382,2.374402,403.00
518.382507,1.3072769,0.27425682,0.35852959,2.374402,403.00
518.606812,1.30787,0.27557988,0.36042266,2.374402,403.00
518.831116,1.3104782,0.27699848,0.36300048,2.374402,403.00
519.055481,1.3253275,0.27837761,0.3689415,2.374402,403.00
519.279846,1.3078482,0.2798345,0.36598105,2.374402,403.00
519.504211,1.2992882,0.28124412,0.36541716,2.374402,403.00
519.728577,1.3132341,0.28259739,0.37111653,2.374402,403.00
519.952942,1.2959408,0.2839286,0.36795467,2.374402,403.00
520.177368,1.3092273,0.28526199,0.37347278,2.374402,403.00
520.401794,1.3069461,0.28656119,0.37452004,2.374402,403.00
520.626160,1.3185486,0.28779693,0.37947423,2.374402,403.00
520.850586,1.3011955,0.28903487,0.37609087,2.374402,403.00
521.075012,1.3127335,0.29026842,0.3810451,2.374402,403.00
521.299500,1.3105629,0.29139459,0.38189094,2.374402,403.00
521.523987,1.3036178,0.29249901,0.3813069,2.374402,403.00
521.748474,1.3196544,0.29364488,0.38750976,2.374402,403.00
521.972961,1.2982595,0.29488517,0.38283746,2.374402,403.00
522.197449,1.316154,0.2960937,0.38970491,2.374402,403.00
522.421997,1.3252248,0.29730393,0.39399454,2.374402,403.00
522.646484,1.3152141,0.2985409,0.3926452,2.374402,403.00
522.871033,1.3110768,0.29975948,0.39300772,2.374402,403.00
523.095581,1.3140395,0.30092276,0.3954244,2.374402,403.00
523.320190,1.322934,0.3020812,0.39963348,2.374402,403.00
523.544739,1.3177847,0.3032463,0.39961332,2.374402,403.00
523.769348,1.307464,0.30439237,0.39798206,2.374402,403.00
523.993957,1.3236553,0.3055529,0.40444672,2.374402,403.00
524.218567,1.3217499,0.30669427,0.40537312,2.374402,403.00
524.443176,1.3279223,0.30789241,0.40885718,2.374402,403.00
524.667847,1.3289547,0.30907769,0.41075025,2.374402,403.00
524.892517,1.3289223,0.31029761,0.4123614,2.374402,403.00
525.117188,1.3319351,0.31151597,0.41491906,2.374402,403.00
525.341858,1.3337967,0.3127119,0.41709409,2.374402,403.00
525.566528,1.327961,0.31390411,0.4168524,2.374402,403.00
525.791199,1.3342914,0.31510145,0.42043717,2.374402,403.00
526.015930,1.3139936,0.31618326,0.41546279,2.374402,403.00
526.240662,1.3340975,0.31729083,0.42329691,2.374402,403.00
526.465393,1.3491959,0.31832265,0.42947961,2.374402,403.00
526.690125,1.3471126,0.31930828,0.43014421,2.374402,403.00
526.914917,1.3299537,0.32030855,0.42599555,2.374402,403.00
527.139648,1.3453107,0.32129282,0.43223869,2.374402,403.00
527.364441,1.360177,0.32231191,0.43840123,2.374402,403.00
527.589233,1.3424694,0.32336798,0.4341116,2.374402,403.00
527.814087,1.3469543,0.32439945,0.43695123,2.374402,403.00
528.038879,1.3484306,0.32550793,0.43892485,2.374402,403.00
528.263733,1.3558777,0.32663133,0.44287212,2.374402,403.00
528.488525,1.3606652,0.32773179,0.44593324,2.374402,403.00
528.713379,1.3417267,0.32883044,0.44120058,2.374402,403.00
528.938293,1.3498797,0.32991772,0.44534923,2.374402,403.00
529.163147,1.3595642,0.33098941,0.45000134,2.374402,403.00
529.388062,1.3500898,0.33214864,0.44843051,2.374402,403.00
529.612915,1.3595247,0.33322102,0.45302222,2.374402,403.00
529.837830,1.3657847,0.33425945,0.45652644,2.374402,403.00
530.062805,1.3482443,0.33529203,0.45205555,2.374402,403.00
530.287720,1.3538834,0.33629036,0.45529792,2.374402,403.00
530.512695,1.3544034,0.33729132,0.45682852,2.374402,403.00
530.737610,1.3455607,0.33826566,0.45515698,2.374402,403.00
530.962585,1.3789198,0.33921035,0.46774388,2.374402,403.00
531.187561,1.3635494,0.34010969,0.46375636,2.374402,403.00
531.412598,1.3565252,0.34105428,0.46264871,2.374402,403.00
531.637573,1.3801197,0.34186308,0.47181198,2.374402,403.00
531.862610,1.348554,0.34265207,0.46208482,2.374402,403.00
532.087647,1.379525,0.34348491,0.47384603,2.374402,403.00
532.312683,1.3755151,0.34431057,0.47360438,2.374402,403.00
532.537659,1.3623128,0.34514899,0.47020087,2.374402,403.00
532.762756,1.393,0.34604642,0.48204266,2.374402,403.00
532.987854,1.379056,0.34693135,0.47843774,2.374402,403.00
533.212891,1.3811749,0.34785723,0.48045167,2.374402,403.00
533.438049,1.3736033,0.34883635,0.47916277,2.374402,403.00
533.663147,1.3717315,0.34978215,0.4798072,2.374402,403.00
533.888245,1.378665,0.3507839,0.4836135,2.374402,403.00
534.113403,1.382942,0.3517815,0.4864934,2.374402,403.00
534.338562,1.3799975,0.3527072,0.48673505,2.374402,403.00
534.563721,1.3750516,0.35366828,0.48631214,2.374402,403.00
534.788879,1.3865511,0.35452603,0.49156845,2.374402,403.00
535.014099,1.3818078,0.35533492,0.49100456,2.374402,403.00
535.239258,1.4031867,0.35607822,0.49964422,2.374402,403.00
535.464478,1.3830651,0.35681748,0.49350179,2.374402,403.00
535.689697,1.3778146,0.35759254,0.49269622,2.374402,403.00
535.914917,1.3870123,0.35835753,0.49704628,2.374402,403.00
536.140198,1.3974534,0.3590667,0.50177898,2.374402,403.00
536.365418,1.3908135,0.35985419,0.50049007,2.374402,403.00
536.590698,1.3800849,0.36071083,0.49781158,2.374402,403.00
536.815979,1.4098616,0.36146319,0.50961306,2.374402,403.00
537.041260,1.4013578,0.36234887,0.50778042,2.374402,403.00
537.266602,1.4041991,0.36323632,0.51005612,2.374402,403.00
537.491882,1.4170013,0.36421832,0.51609785,2.374402,403.00
537.717224,1.4000593,0.36510152,0.51116378,2.374402,403.00
537.942566,1.4026144,0.3658579,0.51315755,2.374402,403.00
538.167908,1.3988262,0.36661831,0.51283532,2.374402,403.00
538.393250,1.4063242,0.36734158,0.51660134,2.374402,403.00
538.618652,1.3904478,0.36792948,0.51158672,2.374402,403.00
538.844055,1.4056357,0.36855306,0.51805135,2.374402,403.00
539.069458,1.4150789,0.36921036,0.5224618,2.374402,403.00
539.294861,1.4064267,0.36983502,0.52014583,2.374402,403.00
539.520264,1.4285048,0.37051955,0.52928898,2.374402,403.00
539.745666,1.4073043,0.37116421,0.52234098,2.374402,403.00
539.971130,1.406279,0.37187875,0.5229653,2.374402,403.00
540.196594,1.4251813,0.37264124,0.53108134,2.374402,403.00
540.422058,1.4067786,0.37340732,0.52530143,2.374402,403.00
540.647522,1.4252983,0.37424972,0.53341748,2.374402,403.00
540.873047,1.4104866,0.37510996,0.52908757,2.374402,403.00
541.098511,1.4178693,0.37589812,0.53297441,2.374402,403.00
541.324036,1.408802,0.37668783,0.53067856,2.374402,403.00
541.549560,1.4099409,0.37739769,0.53210845,2.374402,403.00
541.775085,1.4195306,0.37809702,0.53672028,2.374402,403.00
542.000671,1.413465,0.37886467,0.53551196,2.374402,403.00
542.226196,1.4173253,0.37962312,0.53804946,2.374402,403.00
542.451782,1.4086574,0.38031496,0.53573349,2.374402,403.00
542.677368,1.4127241,0.38103063,0.53829115,2.374402,403.00
542.902954,1.420095,0.38166231,0.54199674,2.374402,403.00
543.128601,1.4209988,0.38226993,0.5432051,2.374402,403.00
543.354187,1.4122665,0.3828653,0.54070783,2.374402,403.00
543.579834,1.4164858,0.38340253,0.54308424,2.374402,403.00
543.805481,1.4148539,0.38395865,0.54324537,2.374402,403.00
544.031128,1.4290708,0.38443708,0.5493878,2.374402,403.00
544.256775,1.4262239,0.3848938,0.54894474,2.374402,403.00
544.482483,1.4268502,0.38540234,0.54991141,2.374402,403.00
544.708191,1.439418,0.38592686,0.55551007,2.374402,403.00
544.933899,1.4279136,0.3865116,0.55190519,2.374402,403.00
545.159607,1.4229711,0.38714643,0.55089821,2.374402,403.00
545.385315,1.4417666,0.38777058,0.55907468,2.374402,403.00
545.611023,1.4409724,0.38840358,0.55967885,2.374402,403.00
545.836792,1.4420682,0.38900224,0.56096775,2.374402,403.00
546.062561,1.4323434,0.3896046,0.55804758,2.374402,403.00
546.288330,1.4345932,0.39021495,0.55979971,2.374402,403.00
546.514099,1.4250533,0.39082042,0.55693993,2.374402,403.00
546.739929,1.43764,0.39146119,0.56278027,2.374402,403.00
546.965698,1.4449798,0.39212087,0.56660673,2.374402,403.00
547.191528,1.4452058,0.39263088,0.56743242,2.374402,403.00
547.417358,1.4395852,0.39311463,0.56592198,2.374402,403.00
547.643188,1.4364844,0.39362671,0.56543864,2.374402,403.00
547.869080,1.4526823,0.39414531,0.5725679,2.374402,403.00
548.094849,1.4535223,0.39466571,0.5736554,2.374402,403.00
548.320740,1.4643431,0.39518756,0.57869017,2.374402,403.00
548.546631,1.4522204,0.39567131,0.57460195,2.374402,403.00
548.772522,1.4618287,0.39619794,0.57917351,2.374402,403.00
548.998413,1.4641592,0.39669521,0.58082493,2.374402,403.00
549.224365,1.4567026,0.39720505,0.57860962,2.374402,403.00
549.450256,1.46284,0.3978101,0.58193254,2.374402,403.00
549.676209,1.4730701,0.39839697,0.58686665,2.374402,403.00
549.902161,1.472912,0.39890458,0.58755136,2.374402,403.00
550.128174,1.4665433,0.3994422,0.58579927,2.374402,403.00
550.354126,1.4722333,0.40007339,0.58900137,2.374402,403.00
550.580139,1.4671354,0.40066741,0.58783332,2.374402,403.00
550.806152,1.461152,0.40131575,0.58638331,2.374402,403.00
551.032166,1.4747885,0.4019475,0.59278755,2.374402,403.00
551.258179,1.4836526,0.40255948,0.5972584,2.374402,403.00
551.484192,1.481277,0.40312351,0.59713757,2.374402,403.00
551.710266,1.4792959,0.40362255,0.59707718,2.374402,403.00
551.936340,1.4856687,0.40407363,0.60031955,2.374402,403.00
552.162415,1.4802566,0.40461227,0.59892997,2.374402,403.00
552.388489,1.4778029,0.40503876,0.59856746,2.374402,403.00
552.614563,1.4967122,0.40543832,0.60682449,2.374402,403.00
552.840698,1.5021715,0.40588202,0.60970439,2.374402,403.00
553.066834,1.4762648,0.4063202,0.59983621,2.374402,403.00
553.292969,1.4913751,0.40676767,0.6066432,2.374402,403.00
553.519104,1.4980341,0.40727185,0.61010714,2.374402,403.00
553.745239,1.4996005,0.40784024,0.61159742,2.374402,403.00
553.971375,1.5007741,0.4084875,0.61304747,2.374402,403.00
554.197571,1.4934321,0.40909327,0.61095302,2.374402,403.00
554.423767,1.5049443,0.40959034,0.61641067,2.374402,403.00
554.649963,1.5039876,0.41002501,0.61667251,2.374402,403.00
554.876160,1.5174085,0.41043321,0.62279482,2.374402,403.00
555.102417,1.5134054,0.41082683,0.62174752,2.374402,403.00
555.328613,1.5089382,0.41121563,0.62049896,2.374402,403.00
555.554871,1.5159887,0.41161463,0.62400314,2.374402,403.00
555.781128,1.5157037,0.41199763,0.62446632,2.374402,403.00
556.007385,1.5185841,0.41234341,0.62617813,2.374402,403.00
556.233704,1.5264748,0.41266586,0.62992404,2.374402,403.00
556.459961,1.5205294,0.41306089,0.62807124,2.374402,403.00
556.686279,1.5231898,0.41352939,0.62988372,2.374402,403.00
556.912598,1.5256547,0.41404933,0.63169628,2.374402,403.00
557.138916,1.5308392,0.41454144,0.6345963,2.374402,403.00
557.365295,1.5283405,0.41500838,0.6342741,2.374402,403.00
557.591614,1.5422847,0.41547385,0.64077897,2.374402,403.00
557.817993,1.5392393,0.41598189,0.64029567,2.374402,403.00
558.044373,1.5396426,0.41642228,0.64114148,2.374402,403.00
558.270752,1.5522706,0.41688787,0.6471228,2.374402,403.00
558.497131,1.5509267,0.41732704,0.64724367,2.374402,403.00
558.723572,1.5531434,0.41774282,0.6488145,2.374402,403.00
558.949951,1.5592671,0.41809124,0.65191593,2.374402,403.00
559.176392,1.5520512,0.41847795,0.64949921,2.374402,403.00
559.402832,1.552836,0.41887603,0.65044576,2.374402,403.00
559.629272,1.5619607,0.41930429,0.65493681,2.374402,403.00
559.855774,1.5584592,0.41972945,0.65413124,2.374402,403.00
560.082214,1.5713764,0.4202009,0.66029378,2.374402,403.00
560.308716,1.5665733,0.42074361,0.6591257,2.374402,403.00
560.535217,1.574225,0.42123155,0.66311325,2.374402,403.00
560.761719,1.5833083,0.42179141,0.66782582,2.374402,403.00
560.988281,1.571374,0.42227776,0.66355631,2.374402,403.00
561.214783,1.5695274,0.42272327,0.66347576,2.374402,403.00
561.441345,1.5811503,0.42310578,0.66899384,2.374402,403.00
561.667908,1.5765684,0.42346683,0.66762441,2.374402,403.00
561.894470,1.5660971,0.42384206,0.66377784,2.374402,403.00
562.121033,1.5826786,0.42419878,0.67137031,2.374402,403.00
562.347595,1.5853997,0.42461393,0.6731828,2.374402,403.00
562.574219,1.5842801,0.42500299,0.67332378,2.374402,403.00
562.800842,1.5885455,0.42549723,0.67592172,2.374402,403.00
563.027466,1.578188,0.42595449,0.67223625,2.374402,403.00
563.254089,1.5962573,0.42646952,0.68075508,2.374402,403.00
563.480774,1.5850228,0.42693844,0.67670717,2.374402,403.00
563.707397,1.5901362,0.4273766,0.679587,2.374402,403.00
563.934082,1.5840912,0.42772346,0.67755298,2.374402,403.00
564.160767,1.5836192,0.42804169,0.67785506,2.374402,403.00
564.387451,1.5880573,0.42824046,0.68007037,2.374402,403.00
564.614136,1.6029114,0.42841811,0.68671629,2.374402,403.00
564.840881,1.6028863,0.42858814,0.68697806,2.374402,403.00
565.067627,1.586809,0.42880578,0.68043288,2.374402,403.00
565.294373,1.610476,0.42903183,0.69094549,2.374402,403.00
565.521118,1.5974049,0.42931498,0.68578985,2.374402,403.00
565.747864,1.6027321,0.42968487,0.68866975,2.374402,403.00
565.974609,1.6108931,0.43002091,0.69271773,2.374402,403.00
566.201416,1.6096941,0.43046634,0.69291915,2.374402,403.00
566.428223,1.6073494,0.4308938,0.69259687,2.374402,403.00
566.655029,1.6023415,0.43136069,0.69118714,2.374402,403.00
566.881836,1.6194302,0.43175832,0.69920248,2.374402,403.00
567.108704,1.5926931,0.43217828,0.68832736,2.374402,403.00
567.335510,1.614742,0.43253798,0.69843722,2.374402,403.00
567.562378,1.610752,0.43289677,0.69728933,2.374402,403.00
567.789246,1.6179028,0.43316175,0.70081363,2.374402,403.00
568.016113,1.6108023,0.43347084,0.69823581,2.374402,403.00
568.242981,1.6224514,0.43383409,0.70387475,2.374402,403.00
568.469910,1.6069763,0.43417704,0.6977122,2.374402,403.00
568.696838,1.6232785,0.43450634,0.70532479,2.374402,403.00
568.923706,1.6260351,0.43484726,0.70707692,2.374402,403.00
569.150635,1.6244938,0.43517305,0.70693594,2.374402,403.00
569.377625,1.610842,0.43551053,0.70153865,2.374402,403.00
569.604553,1.629452,0.4358758,0.7102387,2.374402,403.00
569.831543,1.5970026,0.43623283,0.69666498,2.374402,403.00
570.058533,1.6169486,0.43658094,0.70592895,2.374402,403.00
570.285522,1.6208758,0.43687747,0.70812414,2.374402,403.00
570.512512,1.6320044,0.43718089,0.71348111,2.374402,403.00
570.739502,1.6120763,0.43745073,0.70520393,2.374402,403.00
570.966553,1.6148505,0.43764703,0.70673452,2.374402,403.00
571.193543,1.6076456,0.43785462,0.70391506,2.374402,403.00
571.420593,1.6242716,0.43800995,0.7114471,2.374402,403.00
571.647705,1.6296282,0.43812731,0.71398461,2.374402,403.00
571.874756,1.6212938,0.43826786,0.71056098,2.374402,403.00
572.101807,1.6361537,0.43843546,0.7173478,2.374402,403.00
572.328918,1.6130595,0.43863235,0.7075401,2.374402,403.00
572.556030,1.6239852,0.4388064,0.71261511,2.374402,403.00
572.783142,1.6333811,0.43901943,0.71708603,2.374402,403.00
573.010254,1.6194606,0.43931114,0.7114471,2.374402,403.00
573.237427,1.6134327,0.43960435,0.70927203,2.374402,403.00
573.464539,1.6173668,0.43985494,0.71140679,2.374402,403.00
573.691711,1.6297005,0.44013452,0.71728745,2.374402,403.00
573.918884,1.6219176,0.44043366,0.71434712,2.374402,403.00
574.146057,1.6171293,0.44069166,0.71265542,2.374402,403.00
574.373230,1.6131663,0.44092541,0.711286,2.374402,403.00
574.600464,1.6151795,0.44116134,0.71255475,2.374402,403.00
574.827698,1.6252126,0.44137467,0.71732768,2.374402,403.00
575.054871,1.6242936,0.44155,0.71720682,2.374402,403.00
575.282166,1.6192647,0.44169006,0.71521312,2.374402,403.00
575.509399,1.6073034,0.44179444,0.71009772,2.374402,403.00
575.736633,1.6193715,0.44192205,0.71563599,2.374402,403.00
575.963928,1.6303379,0.44197592,0.72057009,2.374402,403.00
576.191223,1.6304135,0.44201717,0.72067076,2.374402,403.00
576.418518,1.6223534,0.4421029,0.71724713,2.374402,403.00
576.645813,1.615459,0.44216957,0.71430681,2.374402,403.00
576.873108,1.6211339,0.44229882,0.7170256,2.374402,403.00
577.100403,1.6131703,0.44244738,0.71374296,2.374402,403.00
577.327759,1.6145174,0.44257717,0.71454853,2.374402,403.00
577.555115,1.6219819,0.44270082,0.71805271,2.374402,403.00
577.782471,1.6188751,0.44285378,0.71692493,2.374402,403.00
578.009827,1.6144098,0.44294346,0.71509226,2.374402,403.00
578.237183,1.6115531,0.44299134,0.71390406,2.374402,403.00
578.464600,1.6065039,0.44302976,0.71172906,2.374402,403.00
578.692017,1.6120718,0.44304867,0.71422626,2.374402,403.00
578.919434,1.6068174,0.4430436,0.71189016,2.374402,403.00
579.146851,1.6162313,0.44301741,0.71601862,2.374402,403.00
579.374329,1.6066566,0.4430127,0.7117693,2.374402,403.00
579.601746,1.6047881,0.44295126,0.71084294,2.374402,403.00
579.829224,1.6161107,0.44293834,0.7158374,2.374402,403.00
580.056702,1.6126707,0.44290912,0.71426657,2.374402,403.00
580.284180,1.6106855,0.44290488,0.71338044,2.374402,403.00
580.511658,1.6143324,0.44291481,0.71501171,2.374402,403.00
580.739197,1.6181772,0.44289537,0.71668321,2.374402,403.00
580.966675,1.6248586,0.44283423,0.71954299,2.374402,403.00
581.194214,1.6174473,0.44277153,0.7161596,2.374402,403.00
581.421753,1.606662,0.44269784,0.71126581,2.374402,403.00
581.649353,1.6153292,0.44259162,0.71493116,2.374402,403.00
581.876892,1.604253,0.442509,0.70989638,2.374402,403.00
582.104492,1.6110043,0.44241717,0.71273597,2.374402,403.00
582.332031,1.6090146,0.44233847,0.71172906,2.374402,403.00
582.559631,1.6079232,0.44231303,0.71120538,2.374402,403.00
582.787293,1.616732,0.44222004,0.71495128,2.374402,403.00
583.014893,1.5989009,0.44216384,0.70697617,2.374402,403.00
583.242493,1.6105147,0.44210148,0.71201095,2.374402,403.00
583.470154,1.6168414,0.44206553,0.71474987,2.374402,403.00
583.697815,1.6142237,0.44199642,0.71348111,2.374402,403.00
583.925476,1.6158857,0.44190326,0.71406516,2.374402,403.00
584.153137,1.6121538,0.44176445,0.71219224,2.374402,403.00
584.380859,1.6018816,0.44168056,0.70751998,2.374402,403.00
584.608521,1.6201076,0.4414478,0.71519293,2.374402,403.00
584.836243,1.6081875,0.44118844,0.70951375,2.374402,403.00
585.063965,1.6105599,0.44095122,0.71017834,2.374402,403.00
585.291687,1.6116497,0.4406905,0.7102387,2.374402,403.00
585.519470,1.6074961,0.44038845,0.70792273,2.374402,403.00
585.747192,1.6055024,0.44001962,0.70645256,2.374402,403.00
585.974976,1.5983337,0.43959918,0.70262618,2.374402,403.00
586.202759,1.6144816,0.43931873,0.70927203,2.374402,403.00
586.430542,1.6024878,0.43906286,0.70359286,2.374402,403.00
586.658325,1.609953,0.43885326,0.70653311,2.374402,403.00
586.886169,1.6084472,0.43876326,0.70572754,2.374402,403.00
587.113953,1.6100502,0.43865168,0.70625122,2.374402,403.00
587.341797,1.6050822,0.43849118,0.70381439,2.374402,403.00
587.569641,1.6027318,0.43834261,0.70254563,2.374402,403.00
587.797485,1.6076774,0.43810905,0.704338,2.374402,403.00
588.025391,1.5927107,0.4378762,0.69741012,2.374402,403.00
588.253235,1.6007716,0.43760869,0.70051155,2.374402,403.00
588.481140,1.5945498,0.43724486,0.69720871,2.374402,403.00
588.709045,1.60438,0.43681275,0.70081363,2.374402,403.00
588.936951,1.6013614,0.43635335,0.69875942,2.374402,403.00
589.164856,1.5954409,0.43587723,0.69541634,2.374402,403.00
589.392761,1.6086402,0.43548065,0.70053167,2.374402,403.00
589.620728,1.5969723,0.43505572,0.69477194,2.374402,403.00
589.848694,1.6017465,0.43461395,0.69614136,2.374402,403.00
590.076660,1.6025928,0.43420848,0.6958594,2.374402,403.00
590.304627,1.5980272,0.43381073,0.69324135,2.374402,403.00
590.532593,1.6084106,0.43335165,0.69700737,2.374402,403.00
590.760620,1.5930238,0.43284713,0.68953576,2.374402,403.00
590.988647,1.5997325,0.43240409,0.69173087,2.374402,403.00
591.216675,1.6024548,0.43185806,0.69203302,2.374402,403.00
591.444702,1.6085988,0.43133534,0.69384551,2.374402,403.00
591.672729,1.6053183,0.43079916,0.69156977,2.374402,403.00
591.900757,1.5950044,0.43030205,0.68633366,2.374402,403.00
592.128845,1.6021898,0.42984289,0.68868987,2.374402,403.00
592.356934,1.6050015,0.4293785,0.68915312,2.374402,403.00
592.585022,1.6071189,0.42885035,0.68921348,2.374402,403.00
592.813110,1.6097672,0.42840756,0.68963643,2.374402,403.00
593.041199,1.6197889,0.42793279,0.6931608,2.374402,403.00
593.269348,1.6186656,0.42745837,0.69191216,2.374402,403.00
593.497498,1.6149504,0.42699515,0.689576,2.374402,403.00
593.725586,1.6064839,0.42641237,0.68502459,2.374402,403.00
593.953796,1.6134042,0.42578167,0.68695794,2.374402,403.00
594.181946,1.5987648,0.42514562,0.67970786,2.374402,403.00
594.410095,1.6211367,0.42447132,0.68812602,2.374402,403.00
594.638306,1.6096909,0.42381126,0.68220512,2.374402,403.00
594.866516,1.6190251,0.42317149,0.68512526,2.374402,403.00
595.094727,1.6071322,0.42249357,0.67900303,2.374402,403.00
595.322937,1.6106676,0.42182874,0.6794259,2.374402,403.00
595.551147,1.6056875,0.42120553,0.67632447,2.374402,403.00
595.779419,1.6238952,0.42048859,0.68282941,2.374402,403.00
596.007629,1.5952545,0.4198952,0.66983972,2.374402,403.00
596.235901,1.6194435,0.41931896,0.67906339,2.374402,403.00
596.464172,1.6193773,0.41871432,0.67805647,2.374402,403.00
596.692505,1.6164645,0.4180361,0.6757405,2.374402,403.00
596.920776,1.618429,0.41732953,0.67541822,2.374402,403.00
597.149109,1.6334622,0.41658332,0.68047312,2.374402,403.00
597.377380,1.6188541,0.41591374,0.67330366,2.374402,403.00
597.605713,1.6102962,0.41514757,0.66851054,2.374402,403.00
597.834045,1.6158017,0.41430636,0.6694369,2.374402,403.00
598.062439,1.6220847,0.41354585,0.67080639,2.374402,403.00
